Product,Category,Price,Individual Review,Location,Date,Review,Helpful
"The 6-Minute Diary | Gratitude Journal for Men & Women, Mindfulness Journal | 6 Minutes a Day for more Self Care, Mental Health & Happiness",Health Care,nan,5.0,United Kingdom,2020-06-10,Literally amazing! 💯 fast postage! ☺️,0
"The 6-Minute Diary | Gratitude Journal for Men & Women, Mindfulness Journal | 6 Minutes a Day for more Self Care, Mental Health & Happiness",Health Care,nan,5.0,United Kingdom,2020-03-04,Definitely recommend beautifully written and practical,0
"The 6-Minute Diary | Gratitude Journal for Men & Women, Mindfulness Journal | 6 Minutes a Day for more Self Care, Mental Health & Happiness",Health Care,nan,5.0,United Kingdom,2019-12-10,"Well made. Contact from supplier was very welcome, great product",0
"The 6-Minute Diary | Gratitude Journal for Men & Women, Mindfulness Journal | 6 Minutes a Day for more Self Care, Mental Health & Happiness",Health Care,nan,5.0,United Kingdom,2020-02-10,It was perfect,0
"The 6-Minute Diary | Gratitude Journal for Men & Women, Mindfulness Journal | 6 Minutes a Day for more Self Care, Mental Health & Happiness",Health Care,nan,5.0,United Kingdom,2020-05-23,"I cannot recommend this book highly enough.  I was looking for a gratitude journal, and I got that plus much much more.  I look forward each day to writing in this journal.  It has enriched my life.",0
"The 6-Minute Diary | Gratitude Journal for Men & Women, Mindfulness Journal | 6 Minutes a Day for more Self Care, Mental Health & Happiness",Health Care,nan,5.0,United Kingdom,2020-05-21,"I love this diary. The introduction part (first 60 pages) is of a great value. I used to find it difficult to wake up, now I do it with joy. Highly recommended 😊🙌❤️",0
"The 6-Minute Diary | Gratitude Journal for Men & Women, Mindfulness Journal | 6 Minutes a Day for more Self Care, Mental Health & Happiness",Health Care,nan,5.0,United Kingdom,2019-12-26,Was bought for my daughter so cannot really comment!,0
"The 6-Minute Diary | Gratitude Journal for Men & Women, Mindfulness Journal | 6 Minutes a Day for more Self Care, Mental Health & Happiness",Health Care,nan,5.0,United Kingdom,2020-01-12,A present for my son,0
"The 6-Minute Diary | Gratitude Journal for Men & Women, Mindfulness Journal | 6 Minutes a Day for more Self Care, Mental Health & Happiness",Health Care,nan,5.0,United Kingdom,2019-12-09,Christmas present. I was pleasantly surprised to receive a personal email from the seller.Little touches make all the difference,0
"The 6-Minute Diary | Gratitude Journal for Men & Women, Mindfulness Journal | 6 Minutes a Day for more Self Care, Mental Health & Happiness",Health Care,nan,5.0,United Kingdom,2020-02-03,I love this. It's so easy to use and in my busy schedule I always find the time to down with my journal. 6 minutes is nothing to just sit and think about yourself. I think the book itself is wonderful. Highly recommend.,0
"The 6-Minute Diary | Gratitude Journal for Men & Women, Mindfulness Journal | 6 Minutes a Day for more Self Care, Mental Health & Happiness",Health Care,nan,4.0,United Kingdom,2020-04-18,"My 11 year old daughter bought it for herself. I thought it was rather pricey at first but it is really well made, lots of pages and entices you go use it",0
"The 6-Minute Diary | Gratitude Journal for Men & Women, Mindfulness Journal | 6 Minutes a Day for more Self Care, Mental Health & Happiness",Health Care,nan,5.0,United Kingdom,2020-07-15,Really good as expected,0
"The 6-Minute Diary | Gratitude Journal for Men & Women, Mindfulness Journal | 6 Minutes a Day for more Self Care, Mental Health & Happiness",Health Care,nan,5.0,United Kingdom,2019-12-14,Was bought as a present and she’s delighted with it!,0
"The 6-Minute Diary | Gratitude Journal for Men & Women, Mindfulness Journal | 6 Minutes a Day for more Self Care, Mental Health & Happiness",Health Care,nan,5.0,United Kingdom,2020-05-29,"This is absolutely amazing and would highly recommend for anyone who wants to change their mindset and benefit their loves in a positive way.. Thank you for this, it is fab.",0
"The 6-Minute Diary | Gratitude Journal for Men & Women, Mindfulness Journal | 6 Minutes a Day for more Self Care, Mental Health & Happiness",Health Care,nan,1.0,United Kingdom,2020-03-21,Not used at all waste,0
"The 6-Minute Diary | Gratitude Journal for Men & Women, Mindfulness Journal | 6 Minutes a Day for more Self Care, Mental Health & Happiness",Health Care,nan,5.0,United Kingdom,2020-06-22,I was given one of these diaries as a gift at Christmas.  It has helped me so much I am buying it as a gift for someone else.,0
"The 6-Minute Diary | Gratitude Journal for Men & Women, Mindfulness Journal | 6 Minutes a Day for more Self Care, Mental Health & Happiness",Health Care,nan,5.0,United Kingdom,2020-01-03,Good notebook.,0
"The 6-Minute Diary | Gratitude Journal for Men & Women, Mindfulness Journal | 6 Minutes a Day for more Self Care, Mental Health & Happiness",Health Care,nan,5.0,United Kingdom,2020-01-03,"Bought this as a gift for my partner, who was initially sceptical. However once she read into it and started using it, she’s a convert. Really simple to use and instils positive habits",0
"The 6-Minute Diary | Gratitude Journal for Men & Women, Mindfulness Journal | 6 Minutes a Day for more Self Care, Mental Health & Happiness",Health Care,nan,5.0,United Kingdom,2020-02-16,Love this !!!Really helps set my mind right for the day and also in the Evening before bed !,0
"The 6-Minute Diary | Gratitude Journal for Men & Women, Mindfulness Journal | 6 Minutes a Day for more Self Care, Mental Health & Happiness",Health Care,nan,5.0,United Kingdom,2019-12-15,"Easy to use, great advice from the seller and a wonderful idea if you want to get more out of your life. Thank you!",0
"The 6-Minute Diary | Gratitude Journal for Men & Women, Mindfulness Journal | 6 Minutes a Day for more Self Care, Mental Health & Happiness",Health Care,nan,4.0,United Kingdom,2020-01-02,Brought for a family member who was struggling with mental health in connection with menopause. They have already started so follow the book and are noticeably more themselves,0
"The 6-Minute Diary | Gratitude Journal for Men & Women, Mindfulness Journal | 6 Minutes a Day for more Self Care, Mental Health & Happiness",Health Care,nan,5.0,United Kingdom,2020-05-18,An amazing book if you are looking to enrich your life. Well presented and backed up by scientific research I would highly recommend,0
"The 6-Minute Diary | Gratitude Journal for Men & Women, Mindfulness Journal | 6 Minutes a Day for more Self Care, Mental Health & Happiness",Health Care,nan,5.0,United Kingdom,2020-07-04,"Fast delivery, great book! Awesome material!",0
"The 6-Minute Diary | Gratitude Journal for Men & Women, Mindfulness Journal | 6 Minutes a Day for more Self Care, Mental Health & Happiness",Health Care,nan,5.0,United Kingdom,2020-02-25,"This is fantastic , really helping me change the way I think , 3 minutes morning and evening",0
"The 6-Minute Diary | Gratitude Journal for Men & Women, Mindfulness Journal | 6 Minutes a Day for more Self Care, Mental Health & Happiness",Health Care,nan,5.0,United Kingdom,2020-06-05,"Beautiful book, got for myself but think I’ll buy for friends as it would make a lovely gift",0
"The 6-Minute Diary | Gratitude Journal for Men & Women, Mindfulness Journal | 6 Minutes a Day for more Self Care, Mental Health & Happiness",Health Care,nan,5.0,United Kingdom,2020-06-30,Love this journal,0
"The 6-Minute Diary | Gratitude Journal for Men & Women, Mindfulness Journal | 6 Minutes a Day for more Self Care, Mental Health & Happiness",Health Care,nan,5.0,United Kingdom,2020-03-01,"Absolutely love this book as a guide to a more settled, rationalised and happier mind! It is on the pricey side but worth the money",0
"The 6-Minute Diary | Gratitude Journal for Men & Women, Mindfulness Journal | 6 Minutes a Day for more Self Care, Mental Health & Happiness",Health Care,nan,5.0,United Kingdom,2019-12-26,"Practical wisdom for a calmer, happier me. It's early days yet, but just reading ahead for what the 6 minute diary has in store for me in the coming year fills me with such optimism.",0
"The 6-Minute Diary | Gratitude Journal for Men & Women, Mindfulness Journal | 6 Minutes a Day for more Self Care, Mental Health & Happiness",Health Care,nan,5.0,United Kingdom,2020-07-07,I’m only on the second day but I can already see the benefits that this book will bring to me. Lots of good advice - great quality book,0
"The 6-Minute Diary | Gratitude Journal for Men & Women, Mindfulness Journal | 6 Minutes a Day for more Self Care, Mental Health & Happiness",Health Care,nan,5.0,United Kingdom,2020-01-07,Best diary that you’ll actually use everyday - 6 mins per day. Really useful tool.,0
"The 6-Minute Diary | Gratitude Journal for Men & Women, Mindfulness Journal | 6 Minutes a Day for more Self Care, Mental Health & Happiness",Health Care,nan,5.0,United Kingdom,2020-07-19,Spot on. Use it every day,0
"The 6-Minute Diary | Gratitude Journal for Men & Women, Mindfulness Journal | 6 Minutes a Day for more Self Care, Mental Health & Happiness",Health Care,nan,5.0,United Kingdom,2020-02-16,Love it,0
"The 6-Minute Diary | Gratitude Journal for Men & Women, Mindfulness Journal | 6 Minutes a Day for more Self Care, Mental Health & Happiness",Health Care,nan,5.0,United Kingdom,2019-12-19,"Love this diary, really helping me right now",0
"The 6-Minute Diary | Gratitude Journal for Men & Women, Mindfulness Journal | 6 Minutes a Day for more Self Care, Mental Health & Happiness",Health Care,nan,5.0,United Kingdom,2020-01-08,"Brilliant, so detailed and it makes you want to invest in the process. Buy it - you won’t regret it",0
"The 6-Minute Diary | Gratitude Journal for Men & Women, Mindfulness Journal | 6 Minutes a Day for more Self Care, Mental Health & Happiness",Health Care,nan,5.0,United Kingdom,2020-01-24,The free E-Book is a fantastic read and I'm really enjoying reading and using this diary so far.,0
"The 6-Minute Diary | Gratitude Journal for Men & Women, Mindfulness Journal | 6 Minutes a Day for more Self Care, Mental Health & Happiness",Health Care,nan,5.0,United Kingdom,2020-06-29,Good quality product which contained more detail than expected.  Can't wait to start using it,0
"The 6-Minute Diary | Gratitude Journal for Men & Women, Mindfulness Journal | 6 Minutes a Day for more Self Care, Mental Health & Happiness",Health Care,nan,5.0,United Kingdom,2020-01-31,Love it!  It's perfect and more than I expected.,0
"The 6-Minute Diary | Gratitude Journal for Men & Women, Mindfulness Journal | 6 Minutes a Day for more Self Care, Mental Health & Happiness",Health Care,nan,5.0,United Kingdom,2019-12-23,"Great product, I would definitely recommend it ! Customer service was amazing too, the owners sends a personal message after the purchase which is a nice touch.",0
"The 6-Minute Diary | Gratitude Journal for Men & Women, Mindfulness Journal | 6 Minutes a Day for more Self Care, Mental Health & Happiness",Health Care,nan,4.0,United Kingdom,2020-01-15,"Good for day-to-day journaling, with weekly and monthly look backs.Asks the right questions and has bits for your notes.",0
"The 6-Minute Diary | Gratitude Journal for Men & Women, Mindfulness Journal | 6 Minutes a Day for more Self Care, Mental Health & Happiness",Health Care,nan,5.0,United Kingdom,2020-01-27,Excellent! So looking forward to this journey. The sky blue is so pretty too! Super handy there are 2 bookmark ribbons when it comes to using it. Thank you!,0
"The 6-Minute Diary | Gratitude Journal for Men & Women, Mindfulness Journal | 6 Minutes a Day for more Self Care, Mental Health & Happiness",Health Care,nan,5.0,United Kingdom,2019-12-22,wonderful,0
"The 6-Minute Diary | Gratitude Journal for Men & Women, Mindfulness Journal | 6 Minutes a Day for more Self Care, Mental Health & Happiness",Health Care,nan,5.0,United Kingdom,2019-12-13,"This is a great work. I have just had it.  I believe that if I apply it, it will have great positive impact on my life.I bought copies for my daughters too.",0
"The 6-Minute Diary | Gratitude Journal for Men & Women, Mindfulness Journal | 6 Minutes a Day for more Self Care, Mental Health & Happiness",Health Care,nan,5.0,United Kingdom,2020-07-10,A lovely journal filled with positive activities and checkpoints that's easy to follow!,0
"The 6-Minute Diary | Gratitude Journal for Men & Women, Mindfulness Journal | 6 Minutes a Day for more Self Care, Mental Health & Happiness",Health Care,nan,5.0,United Kingdom,2020-01-01,Wife loves it,0
"The 6-Minute Diary | Gratitude Journal for Men & Women, Mindfulness Journal | 6 Minutes a Day for more Self Care, Mental Health & Happiness",Health Care,nan,5.0,United Kingdom,2020-01-02,The book is very clear and easy to read. Let's see if I can keep up with the daily entries. Interested to see what the results will be.,0
"The 6-Minute Diary | Gratitude Journal for Men & Women, Mindfulness Journal | 6 Minutes a Day for more Self Care, Mental Health & Happiness",Health Care,nan,5.0,United Kingdom,2020-05-13,"This books teaches you to be grateful even in these crazy, crowded and busy time.",0
"The 6-Minute Diary | Gratitude Journal for Men & Women, Mindfulness Journal | 6 Minutes a Day for more Self Care, Mental Health & Happiness",Health Care,nan,1.0,United Kingdom,2020-05-11,Product arrived dirty and ruined! It looks like it’s about 25 years old. Disgusting! Do not buy!,1
"The 6-Minute Diary | Gratitude Journal for Men & Women, Mindfulness Journal | 6 Minutes a Day for more Self Care, Mental Health & Happiness",Health Care,nan,5.0,United Kingdom,2019-12-10,"Great diary, highly recommend. The seller even included a free gift. Thank you +++",0
"The 6-Minute Diary | Gratitude Journal for Men & Women, Mindfulness Journal | 6 Minutes a Day for more Self Care, Mental Health & Happiness",Health Care,nan,5.0,United Kingdom,2020-01-10,Great way to inspire yourself to positive changes. I am taking to it like a duck to water. Only a few days in and things are visibly better!,0
"The 6-Minute Diary | Gratitude Journal for Men & Women, Mindfulness Journal | 6 Minutes a Day for more Self Care, Mental Health & Happiness",Health Care,nan,5.0,United Kingdom,2020-05-29,"Love my journal, great quality",0
"The 6-Minute Diary | Gratitude Journal for Men & Women, Mindfulness Journal | 6 Minutes a Day for more Self Care, Mental Health & Happiness",Health Care,nan,5.0,United Kingdom,2020-06-25,Just started using this and love it already. Starting and ending my day with positive thoughts,0
"The 6-Minute Diary | Gratitude Journal for Men & Women, Mindfulness Journal | 6 Minutes a Day for more Self Care, Mental Health & Happiness",Health Care,nan,5.0,United Kingdom,2020-01-01,"Loving this so much I bought one for my partner as well! Science-based, no vague, trite affirmations, rather, practical tasks!",0
"The 6-Minute Diary | Gratitude Journal for Men & Women, Mindfulness Journal | 6 Minutes a Day for more Self Care, Mental Health & Happiness",Health Care,nan,5.0,United Kingdom,2020-01-06,"Brings a structured, positive focus to the quest for purpose and happiness.",0
"The 6-Minute Diary | Gratitude Journal for Men & Women, Mindfulness Journal | 6 Minutes a Day for more Self Care, Mental Health & Happiness",Health Care,nan,5.0,United Kingdom,2020-05-13,Great product,0
"The 6-Minute Diary | Gratitude Journal for Men & Women, Mindfulness Journal | 6 Minutes a Day for more Self Care, Mental Health & Happiness",Health Care,nan,5.0,United Kingdom,2020-02-11,This was given as a present and I’ve had nothing but positive feedback!,0
"The 6-Minute Diary | Gratitude Journal for Men & Women, Mindfulness Journal | 6 Minutes a Day for more Self Care, Mental Health & Happiness",Health Care,nan,5.0,United Kingdom,2019-12-28,One of the best journals I’ve used so far. I love the 5 weekly questions which are different every week!,0
"The 6-Minute Diary | Gratitude Journal for Men & Women, Mindfulness Journal | 6 Minutes a Day for more Self Care, Mental Health & Happiness",Health Care,nan,5.0,United Kingdom,2019-12-18,I haven’t used it as it is a present for someone’s birthday,0
"The 6-Minute Diary | Gratitude Journal for Men & Women, Mindfulness Journal | 6 Minutes a Day for more Self Care, Mental Health & Happiness",Health Care,nan,5.0,United Kingdom,2020-03-09,Very good,0
"The 6-Minute Diary | Gratitude Journal for Men & Women, Mindfulness Journal | 6 Minutes a Day for more Self Care, Mental Health & Happiness",Health Care,nan,5.0,United Kingdom,2019-12-20,Straight forward positive and uplifting in 6 minutes a day,0
"The 6-Minute Diary | Gratitude Journal for Men & Women, Mindfulness Journal | 6 Minutes a Day for more Self Care, Mental Health & Happiness",Health Care,nan,5.0,United Kingdom,2019-12-11,"Beautiful looking, well researched, and well presented",0
"The 6-Minute Diary | Gratitude Journal for Men & Women, Mindfulness Journal | 6 Minutes a Day for more Self Care, Mental Health & Happiness",Health Care,nan,5.0,United Kingdom,2019-12-05,A positive way to build and maintain a better self through a stronger positive appreciative mindset.Fab👍,0
"The 6-Minute Diary | Gratitude Journal for Men & Women, Mindfulness Journal | 6 Minutes a Day for more Self Care, Mental Health & Happiness",Health Care,nan,5.0,United Kingdom,2019-12-05,"So far it’s been really unique and insightful, can’t wait to start forming some really positive new routines",0
"The 6-Minute Diary | Gratitude Journal for Men & Women, Mindfulness Journal | 6 Minutes a Day for more Self Care, Mental Health & Happiness",Health Care,nan,5.0,United Kingdom,2020-01-19,Was blown away by this book. Have since purchased 2 more for my friends.,0
"The 6-Minute Diary | Gratitude Journal for Men & Women, Mindfulness Journal | 6 Minutes a Day for more Self Care, Mental Health & Happiness",Health Care,nan,5.0,United Kingdom,2020-02-18,Amazing thank you so much,0
"The 6-Minute Diary | Gratitude Journal for Men & Women, Mindfulness Journal | 6 Minutes a Day for more Self Care, Mental Health & Happiness",Health Care,nan,5.0,United Kingdom,2020-01-05,Very nice,0
"The 6-Minute Diary | Gratitude Journal for Men & Women, Mindfulness Journal | 6 Minutes a Day for more Self Care, Mental Health & Happiness",Health Care,nan,5.0,United Kingdom,2020-01-11,Great book to start and end your day with positive thoughts,0
"The 6-Minute Diary | Gratitude Journal for Men & Women, Mindfulness Journal | 6 Minutes a Day for more Self Care, Mental Health & Happiness",Health Care,nan,5.0,United Kingdom,2020-06-01,This book has helped me so much and is so easy to read and use,0
"The 6-Minute Diary | Gratitude Journal for Men & Women, Mindfulness Journal | 6 Minutes a Day for more Self Care, Mental Health & Happiness",Health Care,nan,5.0,United Kingdom,2019-12-18,Bought as a Christmas gift but after having a browse might by one for myself.,0
"The 6-Minute Diary | Gratitude Journal for Men & Women, Mindfulness Journal | 6 Minutes a Day for more Self Care, Mental Health & Happiness",Health Care,nan,5.0,United Kingdom,2020-01-15,"Interesting read at the beginning, I enjoy writing in this diary every day",0
"The 6-Minute Diary | Gratitude Journal for Men & Women, Mindfulness Journal | 6 Minutes a Day for more Self Care, Mental Health & Happiness",Health Care,nan,5.0,United Kingdom,2019-12-23,amazing quality and arrived the next day when I didn’t pay for next day delivery,0
"The 6-Minute Diary | Gratitude Journal for Men & Women, Mindfulness Journal | 6 Minutes a Day for more Self Care, Mental Health & Happiness",Health Care,nan,5.0,United Kingdom,2020-01-29,So much happier. Fabulous.,0
"The 6-Minute Diary | Gratitude Journal for Men & Women, Mindfulness Journal | 6 Minutes a Day for more Self Care, Mental Health & Happiness",Health Care,nan,5.0,United Kingdom,2020-05-30,Beautifully created product! Xx,0
"The 6-Minute Diary | Gratitude Journal for Men & Women, Mindfulness Journal | 6 Minutes a Day for more Self Care, Mental Health & Happiness",Health Care,nan,5.0,United Kingdom,2020-01-06,It’s a great tool. I really like it!! Highly recommend!!!,0
"The 6-Minute Diary | Gratitude Journal for Men & Women, Mindfulness Journal | 6 Minutes a Day for more Self Care, Mental Health & Happiness",Health Care,nan,5.0,United Kingdom,2020-05-09,Beautiful. Easy to use. Plenty of top tips,0
"The 6-Minute Diary | Gratitude Journal for Men & Women, Mindfulness Journal | 6 Minutes a Day for more Self Care, Mental Health & Happiness",Health Care,nan,5.0,United Kingdom,2020-03-21,Very simple - I love it!,0
"The 6-Minute Diary | Gratitude Journal for Men & Women, Mindfulness Journal | 6 Minutes a Day for more Self Care, Mental Health & Happiness",Health Care,nan,5.0,United Kingdom,2020-01-29,Great diaryUniquely made,0
"The 6-Minute Diary | Gratitude Journal for Men & Women, Mindfulness Journal | 6 Minutes a Day for more Self Care, Mental Health & Happiness",Health Care,nan,4.0,United Kingdom,2020-02-05,Decent.,0
"The 6-Minute Diary | Gratitude Journal for Men & Women, Mindfulness Journal | 6 Minutes a Day for more Self Care, Mental Health & Happiness",Health Care,nan,5.0,United Kingdom,2020-01-22,Excellent!,0
"The 6-Minute Diary | Gratitude Journal for Men & Women, Mindfulness Journal | 6 Minutes a Day for more Self Care, Mental Health & Happiness",Health Care,nan,3.0,United Kingdom,2020-02-14,Very basic,0
"The 6-Minute Diary | Gratitude Journal for Men & Women, Mindfulness Journal | 6 Minutes a Day for more Self Care, Mental Health & Happiness",Health Care,nan,5.0,United Kingdom,2019-12-20,personal,0
"The 6-Minute Diary | Gratitude Journal for Men & Women, Mindfulness Journal | 6 Minutes a Day for more Self Care, Mental Health & Happiness",Health Care,nan,5.0,United Kingdom,2020-07-04,"I have just completed my first ""6 Minute Diary"" and have already bought a pure version so that I can continue.  I have never before managed to stick with a journal, but this one asks the important questions and I actually looked forward to completing it each morning and evening.  It may seem expensive, but much thought has gone into creating it, and it is made of top-quality materials.  I'm a convert.",1
"The 6-Minute Diary | Gratitude Journal for Men & Women, Mindfulness Journal | 6 Minutes a Day for more Self Care, Mental Health & Happiness",Health Care,nan,5.0,United Kingdom,2020-05-19,"Life changing - this is the best book I have ever read.It is changing my life... 6 minutes guys who would believe,  but it really does.I’m going through massive changes - heartbreak, house move, job stresses, blah blah.... but this book brings life back to life. Highly recommend.I’ve ordered for gifts too and my family and friends have said the same. We love!Thank you isn’t big enough - keep shining readers.",1
"The 6-Minute Diary | Gratitude Journal for Men & Women, Mindfulness Journal | 6 Minutes a Day for more Self Care, Mental Health & Happiness",Health Care,nan,5.0,United Kingdom,2020-03-21,"This book has completely changed my attitude in a short few weeks. I used to be an extremely anxious person, focusing on negatives. This book has helped to focus on the positives, and it really does train you in a structured way to reframe your thoughts.I shared this book with a few friends and they have also started using this format and also love it!",2
"The 6-Minute Diary | Gratitude Journal for Men & Women, Mindfulness Journal | 6 Minutes a Day for more Self Care, Mental Health & Happiness",Health Care,nan,5.0,United Kingdom,2020-07-03,"I love the concept, have seen benefits already after a few weeks of daily journaling.

Love the weekly challenges too, and the fact that everything is backed up with research.

Can't fault the diary content itself.

I had a small problem with the structure of the book, and the guys contacted me and sent me out a new one with my choice of colour right away. So not only is the product great but the customer service is top too!",0
"The 6-Minute Diary | Gratitude Journal for Men & Women, Mindfulness Journal | 6 Minutes a Day for more Self Care, Mental Health & Happiness",Health Care,nan,5.0,United Kingdom,2020-01-03,"I love this diary/journal. I used the first version for 6 months and have now started on the Pure edition. This takes your thinking to the next level. There are suggested guidelines, but really it's up to you to decide what you want to focus on, in terms of Gratitude in your day. In a busy world, where time is of the essence, to sit down in the morning with a cuppa and consider what/who you are greatful for is a positive way to start the day. Similarly to reflect in the evening brings everything together. I was reviewing my first journal and it brought back happy memories of the small things that made me smile, in a big life that sometimes doesn't. I've found this process invaluable for my postive mental health. Highly recommended.",0
"The 6-Minute Diary | Gratitude Journal for Men & Women, Mindfulness Journal | 6 Minutes a Day for more Self Care, Mental Health & Happiness",Health Care,nan,5.0,United Kingdom,2020-03-06,"I'm only 2 weeks into using this but the effect is startling. I found being prompted to think in this way very jarring at first. It's completely contrary to how my brain works, which is why I need it. It's very simple to do and not too full of the usual self help tropes that catch in my cynical throat. I wish I'd discovered this earlier, the effect was instant and is becoming stronger with practice. I haven't missed a day yet and it has never felt like a chore.",1
"The 6-Minute Diary | Gratitude Journal for Men & Women, Mindfulness Journal | 6 Minutes a Day for more Self Care, Mental Health & Happiness",Health Care,nan,5.0,United Kingdom,2020-06-22,"I came across this little gem by chance, I was just searching for a planner. What an amazing book! I have only completed about 5-6 days so far, but I am already feeling really inspired and motivated. The section at the beginning is a fantastic start to prepare you, then the free ebooks that you receive once started really help to keep you feeling positive and motivated to make those small changes that will add up to big changes overall. I will be recommending the 6 minute diary to everyone!",0
"The 6-Minute Diary | Gratitude Journal for Men & Women, Mindfulness Journal | 6 Minutes a Day for more Self Care, Mental Health & Happiness",Health Care,nan,5.0,United Kingdom,2020-05-31,I was initially given this book for Christmas. Was a bit sceptical but have found it so helpful especially in the present climate of covid-19 that I have sent it as a gift to several friends. I have just completed the book and purchased the follow on diary to continue my journey. It was easy to get into the habit of filling it in morning and evening and I looked forward to the weekly questions which allowed me to delve a bit deeper. My progress from the start to the end despite lockdown and a world pandemic is proof of benefit.,1
"The 6-Minute Diary | Gratitude Journal for Men & Women, Mindfulness Journal | 6 Minutes a Day for more Self Care, Mental Health & Happiness",Health Care,nan,5.0,United Kingdom,2020-05-08,"This really did change my life. I’m not really one for self-help so when I was given it as a birthday gift, I smiled and said thanks and forgot about it for nearly 6 months. Then I had a mental health breakdown. I found the diary by accident and decided to try. The guidance at the beginning really resonated but for the first week I found it really hard. The hardest part was the affirmation- not my thing at all. To tackle this, I chose to find a daily affirmation on Instagram that spoke to me that day.Six months on and I’m the happiest and most at peace than I’ve ever been. The diary won’t do this alone but it’s been my compass for getting there.",0
"The 6-Minute Diary | Gratitude Journal for Men & Women, Mindfulness Journal | 6 Minutes a Day for more Self Care, Mental Health & Happiness",Health Care,nan,5.0,United Kingdom,2020-06-10,"This is my second 6 minute journal, I HIGHLY recommend and have bought copies for friends and loved ones. the short, pithy prompts make this easy to use as soon as you wake up and just before bed, there's scientific findings to back up the reasoning behind the journal's layout and, as someone who's often accused of being flakey, I have consistently used this journal for over 6 months now.",0
"The 6-Minute Diary | Gratitude Journal for Men & Women, Mindfulness Journal | 6 Minutes a Day for more Self Care, Mental Health & Happiness",Health Care,nan,5.0,United Kingdom,2020-05-26,"Bought as a gift, so results as per comments from my friend. Received an email from seller explaining some other information will be getting sent and that I could get in touch if I needed to for any guidance...or just to say hello :)",0
"The 6-Minute Diary | Gratitude Journal for Men & Women, Mindfulness Journal | 6 Minutes a Day for more Self Care, Mental Health & Happiness",Health Care,nan,5.0,United Kingdom,2019-12-16,Life changing! Using this diary has made a huge impact to my life. I am more positive and have even started doing meditation and making improvements to make me a better person so I can help others in a better way. I finished the 1st diary last night and started the 6 minute Pure diary this morning. Thank you to all for creating this great tool.,1
"The 6-Minute Diary | Gratitude Journal for Men & Women, Mindfulness Journal | 6 Minutes a Day for more Self Care, Mental Health & Happiness",Health Care,nan,5.0,United Kingdom,2020-07-21,"Good way to remind myself to do the things I want to do more often such as being grateful, reflecting on the day (evening routine) and thinking of a good deed to name a few. It’s not magic, the book is only the roadmap but one has to do the driving and enjoy the scenery as one drives.",1
"The 6-Minute Diary | Gratitude Journal for Men & Women, Mindfulness Journal | 6 Minutes a Day for more Self Care, Mental Health & Happiness",Health Care,nan,5.0,United Kingdom,2020-06-24,"Having just finished the diary, I can honestly say that I've seen its benefits first hand. You really need to read through the guidance to ensure you're getting the best out of it and have a want to positively change yourself.I highly reccomend and have just purchased the 6 minute diary pure.I hope it helps others the same way its helped me. :)",0
"The 6-Minute Diary | Gratitude Journal for Men & Women, Mindfulness Journal | 6 Minutes a Day for more Self Care, Mental Health & Happiness",Health Care,nan,5.0,United Kingdom,2020-01-22,"The 6 Minute Diary gives you much more focus, every day.  It forces you to reflect, think about what you want, what are you unhappy about, what you can change, etc. - it's a great start to 2020 and I enjoy doing it morning and night.  The only thing I can recommend that they change is the ink colour/font, the ink is just too pale on grey paper and the font could be a bit bigger, maybe 11 pitch.  I really like it and I'm thrilled that my wife did her homework in finding it for me!!",0
"The 6-Minute Diary | Gratitude Journal for Men & Women, Mindfulness Journal | 6 Minutes a Day for more Self Care, Mental Health & Happiness",Health Care,nan,3.0,United Kingdom,2020-05-10,I do like this product it is easy to use well laid out etc... but it is a very expensive for what you get. over priced.,0
"The 6-Minute Diary | Gratitude Journal for Men & Women, Mindfulness Journal | 6 Minutes a Day for more Self Care, Mental Health & Happiness",Health Care,nan,5.0,United Kingdom,2020-01-08,Beautiful diary. I have just started today and I already know that it will be something I want to come back to every day :) Highly recommend.,0
"The 6-Minute Diary | Gratitude Journal for Men & Women, Mindfulness Journal | 6 Minutes a Day for more Self Care, Mental Health & Happiness",Health Care,nan,5.0,United Kingdom,2019-12-11,Item is exactly as described. While expensive I think this item is amazing and really helps you to think straight/positively. No doubt I will purchase again in the future once I have finished with this one!,0
"The 6-Minute Diary | Gratitude Journal for Men & Women, Mindfulness Journal | 6 Minutes a Day for more Self Care, Mental Health & Happiness",Health Care,nan,5.0,United Kingdom,2020-07-21,Have CBT and this helps,0
"The 6-Minute Diary | Gratitude Journal for Men & Women, Mindfulness Journal | 6 Minutes a Day for more Self Care, Mental Health & Happiness",Health Care,nan,5.0,United Kingdom,2019-12-18,Second diary bought on the suggestion of the person I bought the first one for so it must be good.,0
"The 6-Minute Diary | Gratitude Journal for Men & Women, Mindfulness Journal | 6 Minutes a Day for more Self Care, Mental Health & Happiness",Health Care,nan,5.0,United Kingdom,2020-02-02,This is the best gift I received for Christmas it helps me on my bad days pick out positives and makes me stop thinking about all the negative things!Highly recommend,1
"The 6-Minute Diary | Gratitude Journal for Men & Women, Mindfulness Journal | 6 Minutes a Day for more Self Care, Mental Health & Happiness",Health Care,nan,5.0,United Kingdom,2019-12-02,The diary is brilliant ! Well worth the money it’s very detailed and I love the weekly challenges. If you are wanting to make a change this diary is the one for you!,0
