Product,Category,Price,Individual Review,Location,Date,Review,Helpful
Lanpad 2 Pack Faraday Pouch for car keys,Auto,0,4.0,United Kingdom,2020-03-10,It works. Put key in bag and stood next to car and can’t unlock car. Could do with being a bit wider though they are tight when you have anything else attached to keyring really just for the key only,0
Dr. Beckmann Carpet Stain Remover | Removes new and dried-in stains | includes applicator brush (650 ml),Auto,0,5.0,United Kingdom,2020-05-27,Absolutely Brilliant removed an espresso stain from a deep piled rug with minimal effort 😁,0
Amazon Basics Microfibre Cleaning Cloths Pack of X,Auto,0,5.0,India,2020-06-14,A good product. Value for money. Dries quickly. Satisfied.,0
Autoglym,Auto,0,5.0,United Kingdom,2020-05-23,First time using a snow foam to wash car with and was very impressed. Glad choose Autogylm and was also on offer which was even better after looking at other products and will stick to it.,1
AA 12V Digital Tyre Inflator AA5502 – For Cars Other Vehicles Inflatables Bicycles - Shows PSI BAR KPA 0-120 PSI – Includes Adaptors,Auto,0,5.0,United Kingdom,2019-12-09,Good machine and what I needed can recommend this thanks terry Plymouth.,0
AA 12V Digital Tyre Inflator AA5502 – For Cars Other Vehicles Inflatables Bicycles - Shows PSI BAR KPA 0-120 PSI – Includes Adaptors,Auto,0,5.0,United Kingdom,2020-01-20,"Straight forward, really easy to use, would definitely recommend",0
AA 12V Digital Tyre Inflator AA5502 – For Cars Other Vehicles Inflatables Bicycles - Shows PSI BAR KPA 0-120 PSI – Includes Adaptors,Auto,0,5.0,United Kingdom,2020-07-24,Light weight and easy to use.,0
Lanpad 2 Pack Faraday Pouch for car keys,Auto,0,5.0,United Kingdom,2020-02-15,Blocks the signal even when standing right next to the car.  Pouch could be slightly larger to accommodate key fob / additional house key but the clip on the back allows other keys to be attached to that if required.,0
Dr. Beckmann Carpet Stain Remover | Removes new and dried-in stains | includes applicator brush (650 ml),Auto,0,4.0,United Kingdom,2020-05-03,"Used before, although purchase was a little more. Its handy to have around",0
Autoglym,Auto,0,4.0,United Kingdom,2020-07-01,"Its nice and foamy, must have a lance to use it, there is better stuff on the market, but this stuff is okay",0
Autoglym,Auto,0,5.0,United Kingdom,2020-01-08,Excellent results,0
Autoglym,Auto,0,5.0,United Kingdom,2020-04-15,Fantastic snow foam I will be buying more of this product.,0
Autoglym,Auto,0,5.0,United Kingdom,2020-07-25,Shiny car still after 7 days very impressed. Will definitely buy from you again,0
AA 12V Digital Tyre Inflator AA5502 – For Cars Other Vehicles Inflatables Bicycles - Shows PSI BAR KPA 0-120 PSI – Includes Adaptors,Auto,0,5.0,United Kingdom,2020-01-08,"Compact, easy to use, particularly for my wife, in any emergency!",0
AA 12V Digital Tyre Inflator AA5502 – For Cars Other Vehicles Inflatables Bicycles - Shows PSI BAR KPA 0-120 PSI – Includes Adaptors,Auto,0,5.0,United Kingdom,2019-12-20,It is a Christmas present but I know it works as I have one the same,0
AA 12V Digital Tyre Inflator AA5502 – For Cars Other Vehicles Inflatables Bicycles - Shows PSI BAR KPA 0-120 PSI – Includes Adaptors,Auto,0,5.0,United Kingdom,2020-03-03,"Easy to use typical good value and quality from the AA,",0
Lanpad 2 Pack Faraday Pouch for car keys,Auto,0,4.0,United Kingdom,2020-04-01,"both pouches Worked and I could not open the car. Also, when inside I could not start engine so overall fit for purpose. My only gripe is the key chain in one of the pouches was broken. However, this is minor as does not change the effectiveness of the item",0
Amazon Basics Microfibre Cleaning Cloths Pack of X,Auto,0,1.0,India,2020-03-04,It is the worst product by Amazon,2
Dr. Beckmann Carpet Stain Remover | Removes new and dried-in stains | includes applicator brush (650 ml),Auto,0,5.0,United Kingdom,2020-01-14,Great carpet stain remover easy to use.,0
Dr. Beckmann Carpet Stain Remover | Removes new and dried-in stains | includes applicator brush (650 ml),Auto,0,5.0,United Kingdom,2019-12-29,Perfect to remove most stains from carpets.  This is the most effective stain remover on the market.,0
Autoglym,Auto,0,5.0,United Kingdom,2020-02-24,Really good thick product 5*****,0
AA 12V Digital Tyre Inflator AA5502 – For Cars Other Vehicles Inflatables Bicycles - Shows PSI BAR KPA 0-120 PSI – Includes Adaptors,Auto,0,5.0,United Kingdom,2020-07-09,Very pleased with pump. Inflated tyres quickly and to the pressure pre set,0
Autoglym,Auto,0,5.0,United Kingdom,2020-06-07,Good,0
Autoglym,Auto,0,1.0,United Kingdom,2020-08-01,Product didn’t foam as I expected and I can’t say if it really worked....not up to the excellent standards I come to expect from autoglym,0
Lanpad 2 Pack Faraday Pouch for car keys,Auto,0,5.0,United Kingdom,2020-07-02,Having heard of vehicles having been stolen in my town using scanning methods I decided to invest in this product and found it to be completely effective and also portable. A worth while purchase.,0
Amazon Basics Microfibre Cleaning Cloths Pack of X,Auto,0,2.0,India,2020-02-14,"The quality is not up to expectation and worse thing is that the size is not 12x16 Inch, it is lesser than the size they mentioned.",0
Dr. Beckmann Carpet Stain Remover | Removes new and dried-in stains | includes applicator brush (650 ml),Auto,0,5.0,United Kingdom,2020-04-05,easy to use and it wporks,0
AA 12V Digital Tyre Inflator AA5502 – For Cars Other Vehicles Inflatables Bicycles - Shows PSI BAR KPA 0-120 PSI – Includes Adaptors,Auto,0,5.0,United Kingdom,2019-12-08,"Easy to use, the unit measures the current pressure, you can set the desired pressure and it will inflate stopping when the desired pressure is reached. Simply plug into the cars 12v supply.",0
Autoglym,Auto,0,5.0,United Kingdom,2020-07-05,"Very thick snow foam, it does make a difference. Loosens dirt!",0
Autoglym,Auto,0,5.0,United Kingdom,2020-04-21,Best snow foam I’ve ever used. But all three as a set for the best finsh!,1
Autoglym,Auto,0,1.0,United Kingdom,2020-06-11,"Without doubt, the most useless snow foam available. Removes absolutely nothing. Zero difference to using just the pressure washer. There's a reason no professional detailers use Auto Glym products.",0
Autoglym,Auto,0,5.0,United Kingdom,2020-02-13,Cant honestly say it makes any difference but its fun.,0
Lanpad 2 Pack Faraday Pouch for car keys,Auto,0,5.0,United Kingdom,2020-08-01,"Well made. Great quality. These pouches are excellent.As soon as the fob is in the pouch and it's closed, no signal gets through.I would recommend these.",0
Lanpad 2 Pack Faraday Pouch for car keys,Auto,0,5.0,United Kingdom,2020-01-26,"A perfect protection bag for keys for keyless cars, I've personally tested that the car cannot be unlocked or engine started once the key is in the bag and closed (that bits important)If you've got a car that's keyless entry or start these are a must to keep your keys and car safe!",0
Lanpad 2 Pack Faraday Pouch for car keys,Auto,0,5.0,United Kingdom,2020-06-22,"These pouches are great quality and value for money, they are big enough to fit both your fob and keys if you have you  keys on it as well. l would highly recommend this product.",0
Amazon Basics Microfibre Cleaning Cloths Pack of X,Auto,0,5.0,India,2020-07-30,does the required job well. you can buy,0
Amazon Basics Microfibre Cleaning Cloths Pack of X,Auto,0,3.0,India,2019-12-05,Not as thick as microfiber cloths usually are ... But ok ... Does the regular cleaning,0
Amazon Basics Microfibre Cleaning Cloths Pack of X,Auto,0,4.0,India,2020-03-06,"Good quality, does the job!But its too thin, hope it lasts longer",0
Dr. Beckmann Carpet Stain Remover | Removes new and dried-in stains | includes applicator brush (650 ml),Auto,0,5.0,United Kingdom,2020-05-02,Gets impossible to remove stains out !,0
Autoglym,Auto,0,5.0,United Kingdom,2020-05-07,Worked well with my pressure washer,0
AA 12V Digital Tyre Inflator AA5502 – For Cars Other Vehicles Inflatables Bicycles - Shows PSI BAR KPA 0-120 PSI – Includes Adaptors,Auto,0,5.0,United Kingdom,2020-06-12,A really great product and so much better with the screw on adaptor rather than a clip on.  Very accurate and easy to use.,0
AA 12V Digital Tyre Inflator AA5502 – For Cars Other Vehicles Inflatables Bicycles - Shows PSI BAR KPA 0-120 PSI – Includes Adaptors,Auto,0,4.0,United Kingdom,2020-03-10,Slow according to my old.but good for price,0
Lanpad 2 Pack Faraday Pouch for car keys,Auto,0,1.0,United Kingdom,2020-05-12,"Looked good and quality is fine - the thing is it just stops working, obviously the lining is extremely weak. There were two in the pack so when the first stopped we swapped to the other - the second stopped preventing the signal after less than a week, The car is two months old and its been during the lock down so no excuses.",0
Lanpad 2 Pack Faraday Pouch for car keys,Auto,0,5.0,United Kingdom,2020-06-20,Does what it says on the box as I tested it out in my bwm 1 series with keyless start and it does work. Stops the signal being sent to car from the key of its in the bag. So will definitely stop signal theft as long as the key is in that bag. Would recommend to everyone who doesn't want their car stolen!!!!,0
AA 12V Digital Tyre Inflator AA5502 – For Cars Other Vehicles Inflatables Bicycles - Shows PSI BAR KPA 0-120 PSI – Includes Adaptors,Auto,0,5.0,United Kingdom,2020-01-22,Really good exactly as described no problems up to now,0
Lanpad 2 Pack Faraday Pouch for car keys,Auto,0,5.0,United Kingdom,2020-07-22,Used for my cars remote control. The bag is a tad bigger than I expected but its not a bad thing. Just need to get into the habit of putting key fob in there everytime!,0
Amazon Basics Microfibre Cleaning Cloths Pack of X,Auto,0,4.0,India,2019-12-10,Quality of cloth is thin but good for discounted price,0
Autoglym,Auto,0,1.0,United Kingdom,2020-03-08,A total waste of time. Left a thick coat on my car for 10 minutes. Power washed off and it had barely touched the dirt. Went back to my trusty mitt and bucket. Don't waste your money.,0
Autoglym,Auto,0,5.0,United Kingdom,2020-04-15,Excellent for price,0
AA 12V Digital Tyre Inflator AA5502 – For Cars Other Vehicles Inflatables Bicycles - Shows PSI BAR KPA 0-120 PSI – Includes Adaptors,Auto,0,3.0,United Kingdom,2020-05-27,"Works well, easy to use.",0
Lanpad 2 Pack Faraday Pouch for car keys,Auto,0,5.0,United Kingdom,2019-12-11,"It's not gong to be put to a durability test, it's either in a jacket pocket or placed in a side.They work, gives you peace of mind that nobody is robbing your prized possession.Well worth the money to protect your valuable motor. Do not hesitate to buy these if you have any sense",0
Dr. Beckmann Carpet Stain Remover | Removes new and dried-in stains | includes applicator brush (650 ml),Auto,0,5.0,United Kingdom,2020-01-09,"Best carpet cleaner I have ever used!! With a good scrub it will get out any mark or stain and smells great after, also dries quickly too.",0
AA 12V Digital Tyre Inflator AA5502 – For Cars Other Vehicles Inflatables Bicycles - Shows PSI BAR KPA 0-120 PSI – Includes Adaptors,Auto,0,5.0,United Kingdom,2020-06-10,Seems to be ok cannot state accuracy as have not been able to check against other pressure reading devices.,0
AA 12V Digital Tyre Inflator AA5502 – For Cars Other Vehicles Inflatables Bicycles - Shows PSI BAR KPA 0-120 PSI – Includes Adaptors,Auto,0,1.0,United Kingdom,2020-03-15,"First time using it and it’s fallen to pieces, what a disappointment save your money and buy an alternative",1
AA 12V Digital Tyre Inflator AA5502 – For Cars Other Vehicles Inflatables Bicycles - Shows PSI BAR KPA 0-120 PSI – Includes Adaptors,Auto,0,1.0,United Kingdom,2020-02-06,"Doesn't fit in my cars cigarette port, it pops out unless someone is holding it in place. Very poor manufacturing. Also doesn't attach to tyres very well meaning you leak a lot of air when attaching and unattaching it. Rubbish device, don't buy.",0
Amazon Basics Microfibre Cleaning Cloths Pack of X,Auto,0,5.0,India,2020-06-27,Just costly. One small piece cost is 50/-,0
Lanpad 2 Pack Faraday Pouch for car keys,Auto,0,5.0,United Kingdom,2020-01-04,"Not much to say, it's a well made product and was good value for a pack of two. (Don't forget to use one for your spare key!) It's hard to know if it actually works unless you find out it doesn't I guess I'm using on blind faith.",0
Lanpad 2 Pack Faraday Pouch for car keys,Auto,0,4.0,United Kingdom,2020-05-13,"They do their job overall and hold the keys for my car, blocking out the signal. However, the key ring broke on the one I most used which was disappointing within a few months of use.",0
Lanpad 2 Pack Faraday Pouch for car keys,Auto,0,5.0,United Kingdom,2020-06-19,Well worth the money . Took a little longer than said to arrive but no problem.Can fit all car and house keys in so delighted.Hooks to attach to handbag or belt,0
Dr. Beckmann Carpet Stain Remover | Removes new and dried-in stains | includes applicator brush (650 ml),Auto,0,4.0,United Kingdom,2020-02-04,"Works may take a few layers but it works, i got some wine iut the carpet and some bike grease out of another carpet",1
Autoglym,Auto,0,5.0,United Kingdom,2020-05-16,As above but to use it’s so effective and easy to use!Highly recommend!,0
AA 12V Digital Tyre Inflator AA5502 – For Cars Other Vehicles Inflatables Bicycles - Shows PSI BAR KPA 0-120 PSI – Includes Adaptors,Auto,0,5.0,United Kingdom,2020-07-07,"Nice size , easily stored",0
Autoglym,Auto,0,5.0,United Kingdom,2020-01-16,Leaves a great finish and very easy and convenient to apply.,0
Lanpad 2 Pack Faraday Pouch for car keys,Auto,0,4.0,United Kingdom,2020-03-16,"I have only just received the Faraday bag therefore I cannot give a marking under the headings asked, but I have tested it against keyless opening and it worked as I could not open the car until the key was out the bag.MY wife has not used hers yet.",0
Lanpad 2 Pack Faraday Pouch for car keys,Auto,0,5.0,United Kingdom,2020-07-28,"I was a little sceptical over how these would work, but did a trial run whilst sat in the car. Placed the key in the pouch. The car couldn’t recognise the key! Job done!Only thing I would say is, you can’t for any other keys or key rings inside the pouch at the same time.",0
Lanpad 2 Pack Faraday Pouch for car keys,Auto,0,5.0,United Kingdom,2020-07-24,These are perfect for my two car keys. Approaching the car with key in the faraday bag prevents opening showing the signal is totally blocked - mission accomplished.,0
Dr. Beckmann Carpet Stain Remover | Removes new and dried-in stains | includes applicator brush (650 ml),Auto,0,5.0,United Kingdom,2020-02-15,Actually works! Definitely buy it,0
Autoglym,Auto,0,5.0,United Kingdom,2020-05-22,I’ve brought this product 3 times now.,0
Autoglym,Auto,0,5.0,United Kingdom,2020-02-15,Cant go wrong with autoglym products! Used them forever!,0
Autoglym,Auto,0,5.0,United Kingdom,2019-12-30,"Excellent.. highly recommend,  good quality and fast delivery too  used it was very impressive  results",0
AA 12V Digital Tyre Inflator AA5502 – For Cars Other Vehicles Inflatables Bicycles - Shows PSI BAR KPA 0-120 PSI – Includes Adaptors,Auto,0,5.0,United Kingdom,2019-12-17,"Does what it needs to and so far, appears to be giod",0
AA 12V Digital Tyre Inflator AA5502 – For Cars Other Vehicles Inflatables Bicycles - Shows PSI BAR KPA 0-120 PSI – Includes Adaptors,Auto,0,5.0,United Kingdom,2020-03-30,"I‘m not sure about the accuracy as I have no means to know it, but it’s done the job for me.",0
AA 12V Digital Tyre Inflator AA5502 – For Cars Other Vehicles Inflatables Bicycles - Shows PSI BAR KPA 0-120 PSI – Includes Adaptors,Auto,0,5.0,United Kingdom,2020-01-19,Speedy delivery.  Product as described.  Thank you :-),0
AA 12V Digital Tyre Inflator AA5502 – For Cars Other Vehicles Inflatables Bicycles - Shows PSI BAR KPA 0-120 PSI – Includes Adaptors,Auto,0,5.0,United Kingdom,2020-05-25,Easy to use,0
Amazon Basics Microfibre Cleaning Cloths Pack of X,Auto,0,4.0,India,2020-06-07,Good product. Does the job. Can match 3M.,0
Lanpad 2 Pack Faraday Pouch for car keys,Auto,0,5.0,United Kingdom,2019-12-11,Works a treat.  Tested it by putting the key inside the pouch and sitting inside my car.  I couldn't get the car to start and I have now got into the habit of putting the key into the pouch every time I walk away from the car.,0
Lanpad 2 Pack Faraday Pouch for car keys,Auto,0,5.0,United Kingdom,2020-07-16,I have a ford mondeo mk5 and the key for it fits nice and snuggly in the pouch. It doesn't wiggle around but isn't too tight either. WOrks as expected can't use the key while it's in the pouch as the signal is blocked. Nice look and feel to the pouch too.,0
Autoglym,Auto,0,3.0,United Kingdom,2020-01-04,Not as clingy as I expected similar to other similar prices snow foams.,0
AA 12V Digital Tyre Inflator AA5502 – For Cars Other Vehicles Inflatables Bicycles - Shows PSI BAR KPA 0-120 PSI – Includes Adaptors,Auto,0,4.0,United Kingdom,2020-02-22,Good product not so accurate,0
AA 12V Digital Tyre Inflator AA5502 – For Cars Other Vehicles Inflatables Bicycles - Shows PSI BAR KPA 0-120 PSI – Includes Adaptors,Auto,0,5.0,United Kingdom,2020-02-23,I am delighted  with this product,0
Amazon Basics Microfibre Cleaning Cloths Pack of X,Auto,0,3.0,India,2020-03-21,I have received 4 instead of 6,0
Lanpad 2 Pack Faraday Pouch for car keys,Auto,0,5.0,United Kingdom,2020-02-22,"Good size, easy to fit key and fob as well as some cash. Particularly like the key chain so I don't have to put pouch away whilst using key fob. Well made and strong. Blocks signal perfectly.",0
Lanpad 2 Pack Faraday Pouch for car keys,Auto,0,5.0,United Kingdom,2020-03-18,Super product that offers reassurance that your key fob can't be hacked into. Work as described and would highly recommend.,1
Lanpad 2 Pack Faraday Pouch for car keys,Auto,0,5.0,United Kingdom,2020-01-10,I have only been using these pouches for a couple of days. They work very well in blocking the signals. I cannot say how durable they are going to be but they appear to be  well made and the material seems strong. Good  price. Will be recommending to others.,0
Autoglym,Auto,0,5.0,United Kingdom,2020-04-20,"lovely stuff. Used in conjunction with autoglym shampoo, car came up beautifully.",0
Autoglym,Auto,0,4.0,United Kingdom,2020-05-02,Pretty good stuff was abit cheaper in halfords,0
Autoglym,Auto,0,5.0,United Kingdom,2020-04-16,"Easy to use, smells nice. Does an efficient job.",0
AA 12V Digital Tyre Inflator AA5502 – For Cars Other Vehicles Inflatables Bicycles - Shows PSI BAR KPA 0-120 PSI – Includes Adaptors,Auto,0,5.0,United Kingdom,2019-12-24,"Works well, saves me going to a garage",0
AA 12V Digital Tyre Inflator AA5502 – For Cars Other Vehicles Inflatables Bicycles - Shows PSI BAR KPA 0-120 PSI – Includes Adaptors,Auto,0,5.0,United Kingdom,2020-02-24,"Solid item , easy to use",0
AA 12V Digital Tyre Inflator AA5502 – For Cars Other Vehicles Inflatables Bicycles - Shows PSI BAR KPA 0-120 PSI – Includes Adaptors,Auto,0,5.0,United Kingdom,2019-12-17,Did exactly what it is supposed to do.,0
AA 12V Digital Tyre Inflator AA5502 – For Cars Other Vehicles Inflatables Bicycles - Shows PSI BAR KPA 0-120 PSI – Includes Adaptors,Auto,0,5.0,United Kingdom,2020-02-08,Great product however little bit hard to screw onto the tyre apart from that happy bunny 😬,0
AA 12V Digital Tyre Inflator AA5502 – For Cars Other Vehicles Inflatables Bicycles - Shows PSI BAR KPA 0-120 PSI – Includes Adaptors,Auto,0,4.0,United Kingdom,2020-07-15,Coiling up the wire after use  is difficult in the space allowed.The model it replaces had a zipped cloth carrying case which was better.Over all it works well.,0
Lanpad 2 Pack Faraday Pouch for car keys,Auto,0,4.0,United Kingdom,2020-02-24,Is quite a bit bigger than the key for my car. Has a chain to hold the key while in the pouch which makes retrieving key easy.But having tried to operate door lock while key was in pouch it prevented car opening.,0
Lanpad 2 Pack Faraday Pouch for car keys,Auto,0,5.0,United Kingdom,2020-07-29,These Faraday pouches are really well manufactured and definitely block any signal from my car keys. Not only does it stop entry into the car whilst in the pouch but I also tried to start my car whilst with the fob still in the pouch and it would not start. Very useful key chain inside which I use to keep my car fob and other keys attached to.,0
Lanpad 2 Pack Faraday Pouch for car keys,Auto,0,5.0,United Kingdom,2020-05-31,Felt we needed to protect our cars from being stolen. So many thefts happening. Hope these prove to be effective. They arrived promptly and are well made. Good cost too.,0
Amazon Basics Microfibre Cleaning Cloths Pack of X,Auto,0,5.0,India,2020-06-04,"Great quality cloth , best for cleaning",0
Lanpad 2 Pack Faraday Pouch for car keys,Auto,0,4.0,United Kingdom,2020-07-31,"Good wallets, slightly smaller than the last ones I bought and lighter material, more flimsy, however do the job and good value for money, would recommend.",0
Lanpad 2 Pack Faraday Pouch for car keys,Auto,0,5.0,United Kingdom,2020-07-14,Very well made the signal blocker work well.so you won't get your card code hacked.It's that good I have to take the car fob out of it so I can open the doors.,0
Autoglym,Auto,0,5.0,United Kingdom,2020-05-02,Foams to perfection.,0
AA 12V Digital Tyre Inflator AA5502 – For Cars Other Vehicles Inflatables Bicycles - Shows PSI BAR KPA 0-120 PSI – Includes Adaptors,Auto,0,5.0,United Kingdom,2020-01-05,my friend thought it was great,0
AA 12V Digital Tyre Inflator AA5502 – For Cars Other Vehicles Inflatables Bicycles - Shows PSI BAR KPA 0-120 PSI – Includes Adaptors,Auto,0,5.0,United Kingdom,2019-12-08,"Really easy to use, fast and lightweight",0
Dr. Beckmann Carpet Stain Remover | Removes new and dried-in stains | includes applicator brush (650 ml),Auto,0,5.0,United Kingdom,2020-02-05,Great product,0
Autoglym,Auto,0,5.0,United Kingdom,2020-04-29,"Assuming you use the good foam cannon, the product does what you expect. Cakes the whole car/motorcycle in a thick layer of foam. Can't even see the red paint. Works very well.",0
Autoglym,Auto,0,4.0,United Kingdom,2020-01-04,"Very good snow foam, best one I’ve used so far. Thick layer of foam on car and does the hard work for me! However nightmare to get rid of when it’s draining away!",0
AA 12V Digital Tyre Inflator AA5502 – For Cars Other Vehicles Inflatables Bicycles - Shows PSI BAR KPA 0-120 PSI – Includes Adaptors,Auto,0,5.0,United Kingdom,2019-12-14,Works fine and good value fprice,0
AA 12V Digital Tyre Inflator AA5502 – For Cars Other Vehicles Inflatables Bicycles - Shows PSI BAR KPA 0-120 PSI – Includes Adaptors,Auto,0,5.0,United Kingdom,2019-12-13,A brilliant machine first class,0
Amazon Basics Microfibre Cleaning Cloths Pack of X,Auto,0,5.0,India,2020-06-02,Complete value for money.Go for it without second thought.Scotch briten and other expensive ones are total wastage,0
Lanpad 2 Pack Faraday Pouch for car keys,Auto,0,5.0,United Kingdom,2020-04-21,After fully testing this product I can confirm it does what it suppose to do the car will not open nor start when key in pouch great item and for the price it's a must buy,0
Lanpad 2 Pack Faraday Pouch for car keys,Auto,0,5.0,United Kingdom,2019-12-27,Tried this test.I put the key into the bag then held the bag next to the door handle but the car remained locked.I opened the bag and the car unlocked proving the bag blocks the signal,0
Autoglym,Auto,0,5.0,United Kingdom,2020-07-25,I so love this and the wide neck opening makes it easy to fill.I should of got this years ago!,0
Autoglym,Auto,0,5.0,United Kingdom,2020-01-06,"Easy to use, it gives the car a strong gloss finish and it seems to stay clean.",0
Autoglym,Auto,0,5.0,United Kingdom,2020-07-22,"Works well but can be tricky to find the right mix to use with a conventional pressure washer, would recommend.",0
AA 12V Digital Tyre Inflator AA5502 – For Cars Other Vehicles Inflatables Bicycles - Shows PSI BAR KPA 0-120 PSI – Includes Adaptors,Auto,0,5.0,United Kingdom,2020-07-14,excellent,0
AA 12V Digital Tyre Inflator AA5502 – For Cars Other Vehicles Inflatables Bicycles - Shows PSI BAR KPA 0-120 PSI – Includes Adaptors,Auto,0,4.0,United Kingdom,2020-06-12,"Hard to work out the initial reading and then the needed reading. Worked and solved problem, just needs practice when using.",0
Lanpad 2 Pack Faraday Pouch for car keys,Auto,0,5.0,United Kingdom,2020-07-27,"Does exactly what it's designed to do.  Cannot open my car with the key in the pouch, even with the velcro flap open.  Feel much happier with the key in the house at night now.",0
Lanpad 2 Pack Faraday Pouch for car keys,Auto,0,5.0,United Kingdom,2019-12-13,Really pleased with product does exactly what it describes in description! Tried the key when in bag didn’t work!! Annoying we have to do this but that’s life ...! My car cost me as much as a house so not taking any chances.Good quality product.,0
Autoglym,Auto,0,4.0,United Kingdom,2020-07-22,It doesn’t really make your car shine it will only clean and remove some sticky dirt.,0
AA 12V Digital Tyre Inflator AA5502 – For Cars Other Vehicles Inflatables Bicycles - Shows PSI BAR KPA 0-120 PSI – Includes Adaptors,Auto,0,5.0,United Kingdom,2020-01-03,It’s very easy to use and easily stored in the car,0
Amazon Basics Microfibre Cleaning Cloths Pack of X,Auto,0,2.0,India,2020-06-04,If you purchase in Dmart the cost is Rs.120  only. If you are trying to purchase i would suggest you to buy which is less price.Note: The quality is same on the both products.,0
Lanpad 2 Pack Faraday Pouch for car keys,Auto,0,5.0,United Kingdom,2020-07-26,My keys fit in quite easily.There's a chain on the inside of the pouch for your key.I stood next to my car and was unable to unlock it when the key was inside the pouch.,0
Dr. Beckmann Carpet Stain Remover | Removes new and dried-in stains | includes applicator brush (650 ml),Auto,0,4.0,United Kingdom,2020-05-10,Does what it claims to do very easy to use,0
Dr. Beckmann Carpet Stain Remover | Removes new and dried-in stains | includes applicator brush (650 ml),Auto,0,5.0,United Kingdom,2020-03-09,Brilliant product. Does the job well.,0
Autoglym,Auto,0,5.0,United Kingdom,2020-03-12,"Do you remember Insignia deodorant from the 80s, pretty sure that's what this smells like.Works well makes drying a breeze.",0
Autoglym,Auto,0,5.0,United Kingdom,2020-02-10,Always loved Autoglym products so this was a no brainier. I already have the pre wash foam which is also brilliant and wanted a wash foam for after. As always great quality product nice even thick coverage that does the job,0
AA 12V Digital Tyre Inflator AA5502 – For Cars Other Vehicles Inflatables Bicycles - Shows PSI BAR KPA 0-120 PSI – Includes Adaptors,Auto,0,5.0,United Kingdom,2020-01-29,Very easy to use. Love the idea of no foot pump,0
Amazon Basics Microfibre Cleaning Cloths Pack of X,Auto,0,3.0,India,2020-07-18,Okay types though expensive.,0
Amazon Basics Microfibre Cleaning Cloths Pack of X,Auto,0,5.0,India,2019-12-17,Very nice microfiber cloth.....👍👍,0
Lanpad 2 Pack Faraday Pouch for car keys,Auto,0,5.0,United Kingdom,2020-02-20,"The pouches arrived on time they are pefect for what I want of them  their efficiency will of course be proven over time, but they do look the part and I am very pleased with them.",0
Autoglym,Auto,0,5.0,United Kingdom,2020-07-29,Great foam coverage works well,0
AA 12V Digital Tyre Inflator AA5502 – For Cars Other Vehicles Inflatables Bicycles - Shows PSI BAR KPA 0-120 PSI – Includes Adaptors,Auto,0,5.0,United Kingdom,2020-01-10,Really easy to use,0
Amazon Basics Microfibre Cleaning Cloths Pack of X,Auto,0,4.0,India,2020-02-06,Good product . Cleans well. Only negative point is not dense as other micro fibre . Best use for cleaning cloth for mtorcycle cleaning,0
Lanpad 2 Pack Faraday Pouch for car keys,Auto,0,5.0,United Kingdom,2020-02-25,"Great faraday pouch, works perfectly, tried with key inside but open and still wouldn't start the car. I fit the car key, disc lock key and house key with a photo keyring inside. Strony recommended this item..",0
Dr. Beckmann Carpet Stain Remover | Removes new and dried-in stains | includes applicator brush (650 ml),Auto,0,1.0,United Kingdom,2020-01-19,Didn’t get the stains out I wouldn't buy this product again,1
Autoglym,Auto,0,1.0,United Kingdom,2019-12-08,Very poor compared to other well none brands,0
Autoglym,Auto,0,5.0,United Kingdom,2020-02-04,dont need alot,0
AA 12V Digital Tyre Inflator AA5502 – For Cars Other Vehicles Inflatables Bicycles - Shows PSI BAR KPA 0-120 PSI – Includes Adaptors,Auto,0,1.0,United Kingdom,2020-07-27,"Poor quality, returned.",1
Amazon Basics Microfibre Cleaning Cloths Pack of X,Auto,0,5.0,India,2020-05-15,It will clean any surface very gently and very easy to clean.  Must buy,0
Lanpad 2 Pack Faraday Pouch for car keys,Auto,0,5.0,United Kingdom,2020-03-22,I was very impressed with this product. After hearing stories of cars being stolen from drives I needed a signal blocking device. This fulfils its promise and I feel a great deal more secure.,0
Lanpad 2 Pack Faraday Pouch for car keys,Auto,0,5.0,United Kingdom,2020-05-16,"I am really impressed with these bags, hard wearing, big enough to easily put the key fob in on its Chain & does what it says on the tin.....blocks the wireless signal",0
Lanpad 2 Pack Faraday Pouch for car keys,Auto,0,5.0,United Kingdom,2020-06-18,"Just bought a new car, so needed something to put my key so it keeps safe and the car cannot be used while it is in the pouch.It does work as I have tried it as well, would recommend, even the wife likes the case as well",0
Dr. Beckmann Carpet Stain Remover | Removes new and dried-in stains | includes applicator brush (650 ml),Auto,0,5.0,United Kingdom,2020-07-23,Cleaned a stubborn existing stain on a beige carpet where other cleaners failed.,0
Dr. Beckmann Carpet Stain Remover | Removes new and dried-in stains | includes applicator brush (650 ml),Auto,0,5.0,United Kingdom,2020-01-07,The ease of use,0
Autoglym,Auto,0,5.0,United Kingdom,2020-05-22,Does the job perfectly,0
Autoglym,Auto,0,5.0,United Kingdom,2020-04-15,Really good product and amazing snow foam but value for money is poor due to it running out fast 🙄,0
Autoglym,Auto,0,5.0,United Kingdom,2020-04-21,Great snow foam does exactly what it says,0
Autoglym,Auto,0,5.0,United Kingdom,2020-02-07,"Easy to use, clean really well, treats the paint work",0
AA 12V Digital Tyre Inflator AA5502 – For Cars Other Vehicles Inflatables Bicycles - Shows PSI BAR KPA 0-120 PSI – Includes Adaptors,Auto,0,5.0,United Kingdom,2020-01-17,Great,0
