Product,Category,Price,Individual Review,Location,Date,Review,Helpful
Bedside Wireless Charging Non Ticking Radio Alarm Clock with Dimmable LED Display - Mains Powered Dual Alarm Clock with USB Charger and Bluetooth Speaker,Electronics,32.99,3.0,United Kingdom,2020-03-07,"Overall I like this clock, with great sound quality and handy phone charging. But it has a few irritating features which may be deal breakers for some and could so easily have been put right during design. Firstly it’s 5 stage dimming is unnecessary as even the dimmest is way too bright and illuminates my room! And if you turn the display off but want to check the time in the night by pressing the button, it lights up (with a loud click) at its brightest setting! You then have to do a further 4 loud clicks to take it back to the ‘off’ setting. By which time everyone in your room is wide awake!",12
Bedside Wireless Charging Non Ticking Radio Alarm Clock with Dimmable LED Display - Mains Powered Dual Alarm Clock with USB Charger and Bluetooth Speaker,Electronics,32.99,3.0,United Kingdom,2020-02-18,"Nice looking very neat and easy to set up, however it wasn't until the first morning when the alarm went off (it was set to radio not bleep) that I noticed to volume gets louder and louder. Re-read the instructions nothing to tell you how to stop this. I contacted the manufactures who replied stating that there was no way of setting the alarm volume the 'getting louder' was part of the design feature. Also there is not the option to set alarms for certain days i.e. mon-fri or mon-wed-fri etc so if you work a varied shift pattern you have to remember to manually switch the alarm completely off or else you are woken up when you don't want to be. In hind sight had I been aware of the lack of these features I would not have purchased this. It does charge my iPhone ok but that's not really the point !!!",31
Bedside Wireless Charging Non Ticking Radio Alarm Clock with Dimmable LED Display - Mains Powered Dual Alarm Clock with USB Charger and Bluetooth Speaker,Electronics,32.99,4.0,United Kingdom,2020-07-19,"I keep my mobile phones a long time, and the first thing which wears has been the USB hole. The solution is to not use it and charge the phone on a pad. I've had two pads in the past year and their quality has been appalling. I wanted a clock radio anyway so, when my latest charging pad died, I decided to combine the two and this seemd to fit the bill.
This definately does fit the bill. Charging a phone on top is as simple as falling off a log. The FM radio is simple to operate and the instruction manual takes you through setting up the clock with the minimum of fuss. I did wonder why the unit didn't set up it's clock off the fm radio signals, but never mind.
I also wondered why the radio didn't do DAB, then I realised that I could use the bluetooth connection to my phone anyway. DAB would be a pointless expense.
The brightness settings on the clock are good. Would be nice to have day and date s well.
Excellent unit, stylish and easy to use.",10
Bedside Wireless Charging Non Ticking Radio Alarm Clock with Dimmable LED Display - Mains Powered Dual Alarm Clock with USB Charger and Bluetooth Speaker,Electronics,32.99,5.0,United Kingdom,2020-02-27,"The product is a brilliant alarm clock radio, other reviews say that the light for the digital display was too bright even on the lowest setting but i didnt find this a problem at all, on the dimmest setting i could hardly read the numbers so i didnt see the issue.

The sound quality is very good at low to medium volume but not something you could blast your music out through.

It does the job, is very stylish and is not too bulky or large for a dresser which also had a lamp and other items on it. I'm very happy with this purchace and really like the fact theres a USB charging port on the back! I recomment this to anyone who would like a pretty alarm clock radio (that was very easy to set up with the little instructions booklet!) for good value for money.",4
Bedside Wireless Charging Non Ticking Radio Alarm Clock with Dimmable LED Display - Mains Powered Dual Alarm Clock with USB Charger and Bluetooth Speaker,Electronics,32.99,5.0,United Kingdom,2020-02-03,First of all I've gotta say initially on receiving this clock 27/12/19 I was so so pleased. Lovely to look at and i could make room on my bedside cabinet. Not to sure about the alarm as i only wanted for charging my phone and clock display. Clock dimmed nicely so no disturbed sleep. I've charged my phone every night with no issues..... until early hours of sunday 2/2/20. When a funny noise woke my husband and me up.  Now I'm not sure if it was the clock or phone making the beeping but when I took my phone off the clock it and the clock was red hot and i mean extremely hot. My phone (s10) was behaving really strange but after restarting it it was ok. I've since charged my phone on another wireless charger and all ok. Since this episode I've been afraid to use it overnight and have returned to amazon. Please please be careful. I dread to think what would have been the outcome if we hadn't woke!,4
Bedside Wireless Charging Non Ticking Radio Alarm Clock with Dimmable LED Display - Mains Powered Dual Alarm Clock with USB Charger and Bluetooth Speaker,Electronics,32.99,3.0,United Kingdom,2020-06-12,What a performance to set the time on this contraption!  Drove me nuts. Only ordered it for the readout of time which can be adjusted and the fact that it is supposed to charge your phone. Well that’s okay if you take your phone out of it’s hard shell case but as that’s not a quick and easy task you don’t bother. Frankly don’t know why I’m bothering with this. It is neat and quite smart though to have on your bedside table. Guess it will be useful for overnight guests- when we’re allowed them!!!,2
Bedside Wireless Charging Non Ticking Radio Alarm Clock with Dimmable LED Display - Mains Powered Dual Alarm Clock with USB Charger and Bluetooth Speaker,Electronics,32.99,5.0,United Kingdom,2020-06-26,Great clock I love the Bluetooth it works really well with a good speaker and you can listen to your phone's play list while your phone is charging on top my biggest issue is with other Qi wireless chargers once the phone is charged at 100% it doesn't have an automatic stop charge I left my phone to charge and when I woke up it was very hot wich was worrying as to any damage that heat over hours mite create so you shouldn't leav it charging over nite apart from that it's really good as a charger,2
Bedside Wireless Charging Non Ticking Radio Alarm Clock with Dimmable LED Display - Mains Powered Dual Alarm Clock with USB Charger and Bluetooth Speaker,Electronics,32.99,4.0,United Kingdom,2020-06-02,"Purchased this clock radio after looking for a very long time trying to find the right look and was very pleased with the design and ease of use. The sound quality is great and even at its lowest setting, still very clear and loud enough to wake you, but this is also why I’m now returning the product. After setting the alarm, the radio is triggered but then increases in volume, which is very very loud. I contacted the manufacturer who responded very quickly and explained this is a feature which cannot be altered until they develop the software. Absolutely gutted that I now have to return the item, and iBox’s other products have the same feature.",3
Bedside Wireless Charging Non Ticking Radio Alarm Clock with Dimmable LED Display - Mains Powered Dual Alarm Clock with USB Charger and Bluetooth Speaker,Electronics,32.99,5.0,United Kingdom,2020-03-08,This really is a great product.  Build is robust and looks great. Sound quality is more than adequate with good volume. Display goes from bright to very dim to completely off. Wireless charging works great plus a usb at the back for another device.  Bluetooth signal is strong with no dropouts from my S10. FM radio has plenty of presets and works fine.  A DAB version would be nice but I would expect to pay more for that. And is it needed when you can stream from your phone anyway?,3
Bedside Wireless Charging Non Ticking Radio Alarm Clock with Dimmable LED Display - Mains Powered Dual Alarm Clock with USB Charger and Bluetooth Speaker,Electronics,32.99,1.0,United Kingdom,2019-12-30,"Bought this for my husband as he has numerous wires for his electronic bits. It’s an alarm clock radio with a charger built in; however it doesn’t keep time. My own alarm went off at 6:40 this morning, and it happily displayed 3:56. This was after re-setting it at midnight. It’s going back. The radio is fine (it’s as good as it’s replacement), and it charges ok, hence the one star overall.",3
Bedside Wireless Charging Non Ticking Radio Alarm Clock with Dimmable LED Display - Mains Powered Dual Alarm Clock with USB Charger and Bluetooth Speaker,Electronics,32.99,2.0,United Kingdom,2020-06-10,I am having to amend my previous review. When I first purchased this alarm clock it was for my husband it seemed to take all the boxes however less than a year and this is my second clock we found that the charging point is very temperamental sometimes it will charge sometimes it won’t it works better if you remove your iPhone case but that’s a bit of a Pfaff. after a few months it randomly started going off (alarm) and the last straw was when the display went completely bonkers and you couldn’t read it. so I have had to send it back and I will not replace it again.,1
Bedside Wireless Charging Non Ticking Radio Alarm Clock with Dimmable LED Display - Mains Powered Dual Alarm Clock with USB Charger and Bluetooth Speaker,Electronics,32.99,5.0,United Kingdom,2020-02-15,"I’m really pleased with this item, it looks great blending into my decor without being ‘in your face’ and best of all I love the fact that you can dim the clock light so it does shine too brightly and fill your room with light at night, that does mean you don’t see the clock in the day time unless you adjust it. But it’s in my bedroom so I don’t need to see it in the day time.I haven’t been able to use the phone charge facility with my iPhone 6 as it just doesn’t do anything, but that’s not a big problem.It’s easy to use and best of all it’s made in the UK which is a big plus!",1
Bedside Wireless Charging Non Ticking Radio Alarm Clock with Dimmable LED Display - Mains Powered Dual Alarm Clock with USB Charger and Bluetooth Speaker,Electronics,32.99,5.0,United Kingdom,2020-06-12,"I wanted a clock that doesn’t tick with dim light that doesn’t bother me at night ! I got all that plus a iPhone wireless charger and extra port for my headphones and a squeaky radio that reminds me of my childhood. I haven’t listened to the radio in ages! Love this product, excellent value for money , thank you.",1
Bedside Wireless Charging Non Ticking Radio Alarm Clock with Dimmable LED Display - Mains Powered Dual Alarm Clock with USB Charger and Bluetooth Speaker,Electronics,32.99,4.0,United Kingdom,2020-07-30,"The clock arrived and it is a quality item. Set up was a little difficult and the first night, I thought I'd set everything up, but I had failed to set the alarm. With so few buttons, it makes setting stuff up a little difficult. The charger works through my phone case and the radio is ok. The thing I love most it the light dimming feature. Lots of settings, including switching the LED display off. Overall a good radio/bluetooth alarm, but read instructions carefully when setting up for the first time.",1
Bedside Wireless Charging Non Ticking Radio Alarm Clock with Dimmable LED Display - Mains Powered Dual Alarm Clock with USB Charger and Bluetooth Speaker,Electronics,32.99,2.0,United Kingdom,2020-03-14,"Sound quality is poor and there is a ""hiss"" coming through the speakers even with the antenna wire extended around the room. The brightness is OK but needs to be changed from night time (so it doesn't keep you awake) to day time (so you can red the actual time!). The instructions on use are convoluted and involve a lot of repetitious button pressing which gets tedious.A neat well presented piece of kit but it doesn't ""step up to the mark"".",0
Bedside Wireless Charging Non Ticking Radio Alarm Clock with Dimmable LED Display - Mains Powered Dual Alarm Clock with USB Charger and Bluetooth Speaker,Electronics,32.99,5.0,United Kingdom,2020-04-19,"It’s good, I’d change a few things but it does everything it’s supposed too.
I use the Bluetooth a lot. Just leave it in Bluetooth mode. It seems to be a reliable connection and has always connected ok.
The wireless charging works well.
I’d like the display to go even dimmer but it’s not bad. I have a very dark room.
I`v also noticed that if you turn it down with the buttons on the clock you can't turn it back up via bluetooth. Sound quality is ok.",0
Bedside Wireless Charging Non Ticking Radio Alarm Clock with Dimmable LED Display - Mains Powered Dual Alarm Clock with USB Charger and Bluetooth Speaker,Electronics,32.99,5.0,United Kingdom,2020-02-10,"A very stylish product, well made, compact in size, and clever in design. The sound quality is excellent from the speakers in the unit. The visual display is clear and thee dimmer settings are useful  to reduce brightness for those who do not like to be disturbed during the night.My only complaint is that the set up of alarms etc take a while to get used to. But once you get familiar with the buttons and their sequencing it all works ok. A good buy for the money and I  highly recommend.",0
Bedside Wireless Charging Non Ticking Radio Alarm Clock with Dimmable LED Display - Mains Powered Dual Alarm Clock with USB Charger and Bluetooth Speaker,Electronics,32.99,5.0,United Kingdom,2020-06-12,"This radio alarm clock arrived within a few days (impressive considering the coronavirus setbacks) and is easy to set up with help of the neatly designed set up guide. It seems of good quality considering the price, and is very stylish. I hope it will age well and not suddenly stop working. So far I am very happy with this purchase and would recommend it.",0
Bedside Wireless Charging Non Ticking Radio Alarm Clock with Dimmable LED Display - Mains Powered Dual Alarm Clock with USB Charger and Bluetooth Speaker,Electronics,32.99,4.0,United Kingdom,2020-06-05,This is fab and gets rid of a clunky old radio and all the wires for my phone and a little usb fan I use in the summer. I’d give it 5 stars but as others have pointed out the increasing volume on the alarm would be nice to set at a fixed rate. It definitely wakes you up though! If you ever develop a DAB version you could easily charge double for it 👍,0
Bedside Wireless Charging Non Ticking Radio Alarm Clock with Dimmable LED Display - Mains Powered Dual Alarm Clock with USB Charger and Bluetooth Speaker,Electronics,32.99,4.0,United Kingdom,2020-06-07,"I like this product, the sound quality is very good and, although it's bigger than i thought it would be, it's fairly attractive. The wireless charging is also very cool. I have no issues with the brightness of the clock, although mine came with some stick on LED blockers which (I assume) were put in for some DIY light blocking. Bear in mind that this radio always needs to be plugged in, moving it even around the room will cause it to forget all of the settings you had tuned it to. My only other issue with it is how loud the radio is when it goes off as an alarm in the morning - I bought it thinking the radio could wake me up and then stay on but i have to turn it off immediately because it's so loud! Not a huge issue though.",0
Bedside Wireless Charging Non Ticking Radio Alarm Clock with Dimmable LED Display - Mains Powered Dual Alarm Clock with USB Charger and Bluetooth Speaker,Electronics,32.99,2.0,United Kingdom,2020-03-15,The radio is too loud to use as an alarm. It even wakes the neighbors! Everything else about it is good. But I wanted to use it as a radio alarm - listen to the news before getting up.,2
Bedside Wireless Charging Non Ticking Radio Alarm Clock with Dimmable LED Display - Mains Powered Dual Alarm Clock with USB Charger and Bluetooth Speaker,Electronics,32.99,3.0,United Kingdom,2020-03-01,"Sound quality is very good and it's a neat bedside unit. Display brightness options are good, can even turn display off completely if you want your room really dark but I found the lowest brightness setting fine. Wireless charging is convenient. Definitely worth reading the instructions as controls aren't immediately obvious from the button labels. Unfortunately the radio, even on the lowest volume setting is still too loud in the morning (I think we woke up our next door neighbours when we were testing it!). We got round this by connecting it to our Amazon Echo Flex via Bluetooth and using that for the alarm instead.",1
Bedside Wireless Charging Non Ticking Radio Alarm Clock with Dimmable LED Display - Mains Powered Dual Alarm Clock with USB Charger and Bluetooth Speaker,Electronics,32.99,2.0,United Kingdom,2020-06-12,"I have found if its on bluetooth you can't turn on the alarm or actually do anything else with it, also finding it hard to set and keep radio stations but looks nice, only had it a few weeks and its hard to charge phone and when it does only charging up to 80% ish",0
Bedside Wireless Charging Non Ticking Radio Alarm Clock with Dimmable LED Display - Mains Powered Dual Alarm Clock with USB Charger and Bluetooth Speaker,Electronics,32.99,3.0,United Kingdom,2020-06-08,The charging station looks great and the rRadio/Bluetooth work no problems.The reason this is only 3 stars is that it is very hit and miss in getting my phone to charge. I’ve had an iPhone XS Max and just XS with this charger now and on numerous occasions I’ve woken up the next day and the phone hasn’t fully charged.The manual says how phones may need to be aligned in certain ways but I can’t see why it should be such a small charging window. I want to be able to put my phone on top and forget... not wait around for 5 mins to see if it continues to charge.,0
Bedside Wireless Charging Non Ticking Radio Alarm Clock with Dimmable LED Display - Mains Powered Dual Alarm Clock with USB Charger and Bluetooth Speaker,Electronics,32.99,3.0,United Kingdom,2020-04-24,"Bought a grey model in November 19, handy having phone wireless phone charger. Volume for alarm clock isn’t very controllable . Level 1 is too silent and Level 2 is too loud and wakes up the whole house. Sound quality is ok, but quite tinny. Worst part though is the clock has now stopped working, so apart from being used as a charger it’s pretty pointless.Summary - great idea but beware of quality.",0
Bedside Wireless Charging Non Ticking Radio Alarm Clock with Dimmable LED Display - Mains Powered Dual Alarm Clock with USB Charger and Bluetooth Speaker,Electronics,32.99,1.0,United Kingdom,2020-01-13,My husband is a scientist and I run a hospital so I like to think we are relatively bright. Neither of us has been able to set an alarm on this clock so absolutely useless,3
Bedside Wireless Charging Non Ticking Radio Alarm Clock with Dimmable LED Display - Mains Powered Dual Alarm Clock with USB Charger and Bluetooth Speaker,Electronics,32.99,4.0,United Kingdom,2020-05-11,Good sound and clear screen which you can mute to be less bright to off with ease. I did find the timing and alarm setting confusing and even now gave to read instructions to set the alarm,0
Bedside Wireless Charging Non Ticking Radio Alarm Clock with Dimmable LED Display - Mains Powered Dual Alarm Clock with USB Charger and Bluetooth Speaker,Electronics,32.99,1.0,United Kingdom,2020-02-15,Video Player is loading.,0
Bedside Wireless Charging Non Ticking Radio Alarm Clock with Dimmable LED Display - Mains Powered Dual Alarm Clock with USB Charger and Bluetooth Speaker,Electronics,32.99,5.0,United Kingdom,2020-07-29,When the alarm goes off with the radio it gets louder and louder and you can’t change this setting.Other than that a great product.,0
Bedside Wireless Charging Non Ticking Radio Alarm Clock with Dimmable LED Display - Mains Powered Dual Alarm Clock with USB Charger and Bluetooth Speaker,Electronics,32.99,5.0,United Kingdom,2020-01-17,Boyfriend loves this. Just what he needed for his bedside. Easy to set up and cane well packaged with full instructions. Not a cheap model to look at or in sound quality given it’s size. I would highly recommend.,0
Bedside Wireless Charging Non Ticking Radio Alarm Clock with Dimmable LED Display - Mains Powered Dual Alarm Clock with USB Charger and Bluetooth Speaker,Electronics,32.99,2.0,United Kingdom,2020-02-27,"Overall the clock radio works. however the wireless charger does not work and the clock face no longer works properly therefore the digits are unclear. For example number 1, 2, 5 are unclear and therefore very frustrating to work out what time it actually is.",0
Bedside Wireless Charging Non Ticking Radio Alarm Clock with Dimmable LED Display - Mains Powered Dual Alarm Clock with USB Charger and Bluetooth Speaker,Electronics,32.99,3.0,United Kingdom,2020-06-16,"Easy to setup, shame it doesn’t auto dim, and the lowest alarm Level is too loud for the quiet mornings. Otherwise like the charge the phone when placed on top.",0
Bedside Wireless Charging Non Ticking Radio Alarm Clock with Dimmable LED Display - Mains Powered Dual Alarm Clock with USB Charger and Bluetooth Speaker,Electronics,32.99,3.0,United Kingdom,2019-12-31,Quick and easy to set up. Very clear display and a good sound. Only downside is the Bluetooth connection which is questionable at the best of times as well as time consuming.,0
Bedside Wireless Charging Non Ticking Radio Alarm Clock with Dimmable LED Display - Mains Powered Dual Alarm Clock with USB Charger and Bluetooth Speaker,Electronics,32.99,4.0,United Kingdom,2020-02-19,"This does exactly what it says. Charges my Samsung Galaxy Note phone just fine overnight, plays music from my phone or radio with a  decent sound quality and has varying degrees of brightness for the clock. I haven't used it as an alarm yet and I wondered whether I could use it as an alarm radio but it doesn't seem that this is possible. Good quality - feels and looks expensive.",0
Bedside Wireless Charging Non Ticking Radio Alarm Clock with Dimmable LED Display - Mains Powered Dual Alarm Clock with USB Charger and Bluetooth Speaker,Electronics,32.99,5.0,United Kingdom,2020-04-15,Great alarm clock radioHas battery back up which is not advertised so a real bonus with two alarms ideal if you and your partner have different time to start the dayAs a bonus it charges my phone and will play my music,0
Bedside Wireless Charging Non Ticking Radio Alarm Clock with Dimmable LED Display - Mains Powered Dual Alarm Clock with USB Charger and Bluetooth Speaker,Electronics,32.99,3.0,United Kingdom,2020-05-17,"All good tbh honest, but have been unableTo set an alarm with it as the instructions are rubbish, so continue to use my phone, which is not ideal. I would be grateful to get proper instructions as to upsetting the alarm as the instructions are so, very poor",0
Bedside Wireless Charging Non Ticking Radio Alarm Clock with Dimmable LED Display - Mains Powered Dual Alarm Clock with USB Charger and Bluetooth Speaker,Electronics,32.99,2.0,United Kingdom,2020-02-28,"Works great as a Bluetooth speaker. However I wanted as a radio alarm clock for my parents. The escalating volume on radio alarm meant you have to turn it off pretty quickly or it deafens you. Tech support advised they intend to allow users to amend preset volumes in future versions. Shame as it looks good, simple and great speaker.",0
Bedside Wireless Charging Non Ticking Radio Alarm Clock with Dimmable LED Display - Mains Powered Dual Alarm Clock with USB Charger and Bluetooth Speaker,Electronics,32.99,5.0,United Kingdom,2020-05-08,Lovely clock with the added benefit of wireless charging for your phone.,0
Bedside Wireless Charging Non Ticking Radio Alarm Clock with Dimmable LED Display - Mains Powered Dual Alarm Clock with USB Charger and Bluetooth Speaker,Electronics,32.99,3.0,United Kingdom,2020-01-09,"Nice looking clock that sounds good too but REALLY disappointing that it isn’t possible to set alarm volume - it starts low and rises automatically to deafening! If you want to listen to the radio for a while before getting up, you have to knock the alarm off and put the radio back on.",0
Bedside Wireless Charging Non Ticking Radio Alarm Clock with Dimmable LED Display - Mains Powered Dual Alarm Clock with USB Charger and Bluetooth Speaker,Electronics,32.99,4.0,United Kingdom,2020-03-18,"Nice product, once set up easy to use. Can be tricky to set up as the buttons are multifunctional",0
Bedside Wireless Charging Non Ticking Radio Alarm Clock with Dimmable LED Display - Mains Powered Dual Alarm Clock with USB Charger and Bluetooth Speaker,Electronics,32.99,1.0,United Kingdom,2020-04-25,"This stopped charging wirelessly after a week. It’s main feature is a failure, do not buy this as it’s a waste of money.",0
Bedside Wireless Charging Non Ticking Radio Alarm Clock with Dimmable LED Display - Mains Powered Dual Alarm Clock with USB Charger and Bluetooth Speaker,Electronics,32.99,5.0,United Kingdom,2020-04-15,Perfect for bedside and dimmed time is great at night. Love this,0
Bedside Wireless Charging Non Ticking Radio Alarm Clock with Dimmable LED Display - Mains Powered Dual Alarm Clock with USB Charger and Bluetooth Speaker,Electronics,32.99,5.0,United Kingdom,2020-05-10,"Great quality. Easy to use. Love the adjustable brightness as it doesn’t keep me awake, but is easy to see.Sound quality is great too.Compact and stylish, much better than my bulky old one.",0
Bedside Wireless Charging Non Ticking Radio Alarm Clock with Dimmable LED Display - Mains Powered Dual Alarm Clock with USB Charger and Bluetooth Speaker,Electronics,32.99,2.0,United Kingdom,2020-05-31,Ok for bluetooth however only had few months and already the docking/charging of my phone has stopped working.,0
Bedside Wireless Charging Non Ticking Radio Alarm Clock with Dimmable LED Display - Mains Powered Dual Alarm Clock with USB Charger and Bluetooth Speaker,Electronics,32.99,1.0,United Kingdom,2020-01-08,Loved the lock but the power lead stopped working after just two weeks so clock constantly turns on and off all the time. Aattempting to get a refund but as it was a Christmas present it is outside the returns window,0
Bedside Wireless Charging Non Ticking Radio Alarm Clock with Dimmable LED Display - Mains Powered Dual Alarm Clock with USB Charger and Bluetooth Speaker,Electronics,32.99,1.0,United Kingdom,2020-01-08,"I purchased 4 of these for Christmas presents. 3 Great, one missing Adapter.
It works with batteries. all I want is missing item sent.
Unable to contact Seller directly to discuss as third party seller.
I have to go through returns process, which is an inconvenience and a disappointment as a
present.",0
Bedside Wireless Charging Non Ticking Radio Alarm Clock with Dimmable LED Display - Mains Powered Dual Alarm Clock with USB Charger and Bluetooth Speaker,Electronics,32.99,5.0,United Kingdom,2020-05-31,I love this I can charge my Mobile wireless on top and plug in my kindle fire to charge while am asleep it's great as I often take my kindle to bed to read,0
Bedside Wireless Charging Non Ticking Radio Alarm Clock with Dimmable LED Display - Mains Powered Dual Alarm Clock with USB Charger and Bluetooth Speaker,Electronics,32.99,5.0,United Kingdom,2020-06-23,This alarm clock is stylish and functional. It is easy to use and very good quality speakers. The added convenience of a wireless charger for your phone is a handy bonus.,0
Bedside Wireless Charging Non Ticking Radio Alarm Clock with Dimmable LED Display - Mains Powered Dual Alarm Clock with USB Charger and Bluetooth Speaker,Electronics,32.99,3.0,United Kingdom,2020-05-16,Poor quality,0
Bedside Wireless Charging Non Ticking Radio Alarm Clock with Dimmable LED Display - Mains Powered Dual Alarm Clock with USB Charger and Bluetooth Speaker,Electronics,32.99,3.0,United Kingdom,2020-07-13,Great product but one we got was malfunctioning l.. made a noise when charging phone,0
Bedside Wireless Charging Non Ticking Radio Alarm Clock with Dimmable LED Display - Mains Powered Dual Alarm Clock with USB Charger and Bluetooth Speaker,Electronics,32.99,5.0,United Kingdom,2020-03-05,Adjustable brightness and ready to use.,0
Bedside Wireless Charging Non Ticking Radio Alarm Clock with Dimmable LED Display - Mains Powered Dual Alarm Clock with USB Charger and Bluetooth Speaker,Electronics,32.99,4.0,United Kingdom,2020-03-31,Love the blue tooth and charging facility . Find it  fiddly to alter eg moving to BST was almost as bad as the car clock!,0
Bedside Wireless Charging Non Ticking Radio Alarm Clock with Dimmable LED Display - Mains Powered Dual Alarm Clock with USB Charger and Bluetooth Speaker,Electronics,32.99,2.0,United Kingdom,2020-01-08,Beware it's not DAB,0
Bedside Wireless Charging Non Ticking Radio Alarm Clock with Dimmable LED Display - Mains Powered Dual Alarm Clock with USB Charger and Bluetooth Speaker,Electronics,32.99,2.0,United Kingdom,2020-01-22,"Nice little radio alarm, had to return as no control of volume on alarm",0
Bedside Wireless Charging Non Ticking Radio Alarm Clock with Dimmable LED Display - Mains Powered Dual Alarm Clock with USB Charger and Bluetooth Speaker,Electronics,32.99,1.0,United Kingdom,2020-02-02,Most features are as you’d expect of the product at this price. Wireless charging stops randomly and is very inconsistent.,0
Bedside Wireless Charging Non Ticking Radio Alarm Clock with Dimmable LED Display - Mains Powered Dual Alarm Clock with USB Charger and Bluetooth Speaker,Electronics,32.99,4.0,United Kingdom,2019-12-31,👍,0
Bedside Wireless Charging Non Ticking Radio Alarm Clock with Dimmable LED Display - Mains Powered Dual Alarm Clock with USB Charger and Bluetooth Speaker,Electronics,32.99,5.0,United Kingdom,2020-02-28,What l wanted,0
Bedside Wireless Charging Non Ticking Radio Alarm Clock with Dimmable LED Display - Mains Powered Dual Alarm Clock with USB Charger and Bluetooth Speaker,Electronics,32.99,5.0,United Kingdom,2020-02-27,Was got for a present,0
Bedside Wireless Charging Non Ticking Radio Alarm Clock with Dimmable LED Display - Mains Powered Dual Alarm Clock with USB Charger and Bluetooth Speaker,Electronics,32.99,5.0,United Kingdom,2020-02-19,Would recommend,0
Bedside Wireless Charging Non Ticking Radio Alarm Clock with Dimmable LED Display - Mains Powered Dual Alarm Clock with USB Charger and Bluetooth Speaker,Electronics,32.99,5.0,United Kingdom,2020-02-05,Christmas present for son - he is very happy with item.,0
Bedside Wireless Charging Non Ticking Radio Alarm Clock with Dimmable LED Display - Mains Powered Dual Alarm Clock with USB Charger and Bluetooth Speaker,Electronics,32.99,4.0,United Kingdom,2020-01-19,"Bought for a 12 year boy. Yes loves it, especially the fact it charges his phone.",0
Bedside Wireless Charging Non Ticking Radio Alarm Clock with Dimmable LED Display - Mains Powered Dual Alarm Clock with USB Charger and Bluetooth Speaker,Electronics,32.99,5.0,United Kingdom,2020-06-18,So far so good would buy again,0
Bedside Wireless Charging Non Ticking Radio Alarm Clock with Dimmable LED Display - Mains Powered Dual Alarm Clock with USB Charger and Bluetooth Speaker,Electronics,32.99,5.0,United Kingdom,2020-07-29,I got it for my wife who happily changers her phone on it am very happy with this item and would but again,0
Bedside Wireless Charging Non Ticking Radio Alarm Clock with Dimmable LED Display - Mains Powered Dual Alarm Clock with USB Charger and Bluetooth Speaker,Electronics,32.99,5.0,United Kingdom,2020-07-06,"I really liked it, it was easy enough to use and the radio, charger and alarm worked.",0
Bedside Wireless Charging Non Ticking Radio Alarm Clock with Dimmable LED Display - Mains Powered Dual Alarm Clock with USB Charger and Bluetooth Speaker,Electronics,32.99,5.0,United Kingdom,2020-06-01,"Nice, smart bit of kit",0
Bedside Wireless Charging Non Ticking Radio Alarm Clock with Dimmable LED Display - Mains Powered Dual Alarm Clock with USB Charger and Bluetooth Speaker,Electronics,32.99,1.0,United Kingdom,2020-06-05,Great charger,0
Bedside Wireless Charging Non Ticking Radio Alarm Clock with Dimmable LED Display - Mains Powered Dual Alarm Clock with USB Charger and Bluetooth Speaker,Electronics,32.99,5.0,United Kingdom,2020-02-06,Perfect bedside clock and charger for your iPhone,0
Bedside Wireless Charging Non Ticking Radio Alarm Clock with Dimmable LED Display - Mains Powered Dual Alarm Clock with USB Charger and Bluetooth Speaker,Electronics,32.99,1.0,United Kingdom,2020-06-12,The item has stopped working after 15 days . Please let me know what to do,0
Bedside Wireless Charging Non Ticking Radio Alarm Clock with Dimmable LED Display - Mains Powered Dual Alarm Clock with USB Charger and Bluetooth Speaker,Electronics,32.99,5.0,United Kingdom,2020-04-02,It’s a shame that does not have DAB radio,0
Bedside Wireless Charging Non Ticking Radio Alarm Clock with Dimmable LED Display - Mains Powered Dual Alarm Clock with USB Charger and Bluetooth Speaker,Electronics,32.99,5.0,United Kingdom,2020-06-15,It even has a USB charger in the back which I wasn’t expecting:),0
Bedside Wireless Charging Non Ticking Radio Alarm Clock with Dimmable LED Display - Mains Powered Dual Alarm Clock with USB Charger and Bluetooth Speaker,Electronics,32.99,5.0,United Kingdom,2020-05-30,Very good for quality .,0
Bedside Wireless Charging Non Ticking Radio Alarm Clock with Dimmable LED Display - Mains Powered Dual Alarm Clock with USB Charger and Bluetooth Speaker,Electronics,32.99,2.0,United Kingdom,2019-12-12,Poor quality sound. Not easy to use. Returned for a refund. Not good value for money,0
Bedside Wireless Charging Non Ticking Radio Alarm Clock with Dimmable LED Display - Mains Powered Dual Alarm Clock with USB Charger and Bluetooth Speaker,Electronics,32.99,5.0,United Kingdom,2020-02-16,Great!,0
Bedside Wireless Charging Non Ticking Radio Alarm Clock with Dimmable LED Display - Mains Powered Dual Alarm Clock with USB Charger and Bluetooth Speaker,Electronics,32.99,5.0,United Kingdom,2020-01-13,Great sound usb connection very handy,0
Bedside Wireless Charging Non Ticking Radio Alarm Clock with Dimmable LED Display - Mains Powered Dual Alarm Clock with USB Charger and Bluetooth Speaker,Electronics,32.99,4.0,United Kingdom,2020-06-09,"It is a little larger than it spread in the photos but that’s ok, it charged well and seems to do exactly as it says on the tin. The only problem I find is I’m often hitting the ‘Snooze’ button when removing or placing my phone on it, there is a ‘knack’ to not hitting it but I’m a kind of guy who doesn’t do ‘knacks’, I just want it to work, saying that, I do like it and planning to continue using it.",0
